"id","hotel","reader","helpful","overall","value","room","location","clean","check","service","business","target","probGood"
7174,"hotel_81169",1,1,4,4,3,3,4,4,4,4,"good","1"
7175,"hotel_81169",1,1,3,3,2,4,4,4,3,3,"bad","0"
7176,"hotel_81169",1,1,4,4,4,5,4,4,4,4,"good","0.965753424657534"
7177,"hotel_81169",1,1,4,5,4,5,5,5,5,4,"good","0.99814126394052"
7178,"hotel_81169",-1,-1,5,5,5,5,5,5,5,4,"good","0.999002659574468"
7179,"hotel_81169",-1,-1,4,4,3,4,4,4,4,3,"good","0.939393939393939"
7180,"hotel_81169",-1,-1,4,5,4,5,5,5,5,5,"good","0.99640933572711"
7181,"hotel_81169",-1,-1,4,5,4,5,5,5,4,1,"good","1"
7182,"hotel_81169",-1,-1,5,5,5,5,5,5,5,4,"good","0.99763991908294"
7183,"hotel_81169",-1,-1,4,4,4,5,5,3,3,1,"good","0.857142857142857"
7184,"hotel_81169",1,1,5,5,5,5,5,5,5,5,"good","0.99727055612419"
7185,"hotel_81169",1,1,3,4,3,5,4,3,4,3,"good","0.8"
7186,"hotel_81169",-1,-1,5,5,3,5,5,5,5,5,"good","0.975609756097561"
7187,"hotel_81169",2,1,2,1,1,3,2,2,1,1,"bad","0"
7188,"hotel_81169",2,2,4,5,2,5,5,4,3,4,"bad","0"
7189,"hotel_81169",3,3,5,5,5,5,5,4,5,2,"good","0.99601593625498"
7190,"hotel_81169",3,3,4,4,4,5,5,4,4,3,"good","0.935064935064935"
7191,"hotel_81169",4,4,5,5,5,5,5,5,5,4,"good","0.999661361327464"
7192,"hotel_81169",2,2,4,5,3,4,4,4,3,3,"good","0.5"
7193,"hotel_81169",1,1,4,4,4,5,5,5,5,4,"good","0.99009900990099"
7194,"hotel_81169",1,1,5,5,5,5,5,4,5,3,"good","0.995762711864407"
7195,"hotel_81169",1,0,3,2,2,5,2,3,2,1,"bad","0"
7196,"hotel_81169",3,2,3,3,2,4,4,3,3,3,"bad","0"
7197,"hotel_81169",2,2,4,5,4,4,4,3,3,3,"good","1"
7198,"hotel_81169",1,1,4,5,2,5,4,3,3,2,"bad","0"
7199,"hotel_81169",1,1,4,5,4,5,4,4,4,3,"good","0.975308641975309"
7200,"hotel_81169",1,1,5,5,4,5,5,4,4,3,"good","0.981481481481482"
7201,"hotel_81169",2,1,2,2,2,4,3,3,3,3,"bad","0"
7202,"hotel_81169",1,1,5,5,4,5,5,5,5,4,"good","0.996497373029772"
7203,"hotel_81169",2,2,5,5,5,5,5,5,5,5,"good","0.999663412992258"
7204,"hotel_81169",1,1,5,4,5,5,5,5,5,3,"good","0.990909090909091"
7205,"hotel_81169",1,1,5,5,4,5,5,5,5,4,"good","0.991166077738516"
7206,"hotel_81169",1,1,5,4,4,5,5,5,5,5,"good","0.976190476190476"
7207,"hotel_81169",-1,-1,5,5,5,5,5,5,5,5,"good","0.998991257565568"
7208,"hotel_81169",-1,-1,4,4,4,4,5,5,4,3,"good","0.878787878787879"
7209,"hotel_81169",-1,-1,4,4,4,4,4,4,4,4,"good","0.971428571428571"
7210,"hotel_81169",-1,-1,5,5,5,5,5,5,5,5,"good","0.999662504218697"
7211,"hotel_81169",-1,-1,5,5,5,5,5,5,5,5,"good","0.998325519089082"
7212,"hotel_81169",-1,-1,5,5,4,4,4,4,4,4,"good","1"
7213,"hotel_81169",-1,-1,4,4,4,4,4,4,4,2,"good","0.954887218045113"
7214,"hotel_81169",-1,-1,5,5,5,5,5,5,5,5,"good","0.998990918264379"
7215,"hotel_81169",1,0,5,5,4,4,4,4,5,4,"good","1"
7216,"hotel_81169",2,1,3,2,3,4,3,3,3,2,"bad","0"
7217,"hotel_81169",-1,-1,4,4,4,5,5,5,4,5,"good","0.964285714285714"
7218,"hotel_81169",-1,-1,5,5,5,5,5,5,5,5,"good","0.999008592200925"
7219,"hotel_81169",-1,-1,5,5,3,5,5,5,5,5,"good","0.982758620689655"
7220,"hotel_81169",-1,-1,4,5,4,5,5,4,4,3,"good","0.96551724137931"
7221,"hotel_81169",-1,-1,4,4,4,5,5,5,5,5,"good","0.975308641975309"
7222,"hotel_81169",1,0,2,2,3,4,4,1,1,1,"bad","0"
7223,"hotel_81169",-1,-1,5,5,5,5,5,5,5,2,"good","0.997986577181208"
7224,"hotel_81169",1,1,4,5,4,5,5,4,4,3,"good","1"
7225,"hotel_81169",4,1,1,2,1,5,3,1,1,1,"bad","0"
7226,"hotel_81169",2,1,2,1,2,3,4,4,4,2,"bad","0"
7227,"hotel_81169",1,0,3,3,2,4,4,4,4,1,"bad","0"
7228,"hotel_81169",-1,-1,4,4,4,4,4,3,3,3,"good","0.833333333333333"
7229,"hotel_81169",3,2,5,5,5,5,5,5,5,3,"good","0.997695093842608"
7230,"hotel_81169",4,4,2,3,3,5,4,5,4,2,"bad","0.2"
7231,"hotel_81169",3,1,5,5,4,5,4,5,5,4,"good","1"
7232,"hotel_81169",3,2,5,5,4,5,5,5,5,4,"good","0.998069498069498"
7233,"hotel_81169",3,2,5,5,5,5,5,5,5,5,"good","0.999306999306999"
7234,"hotel_81169",2,2,5,5,3,5,5,5,5,3,"good","1"
7235,"hotel_81169",4,4,5,5,5,4,5,5,5,4,"good","0.998257839721254"
7236,"hotel_81169",1,1,4,5,5,4,5,5,5,4,"good","0.998263888888889"
7237,"hotel_81169",1,1,5,5,4,5,4,5,4,2,"good","0.990909090909091"
7238,"hotel_81169",-1,-1,5,5,4,5,5,5,5,3,"good","0.998266897746967"
7239,"hotel_81169",3,0,1,1,1,3,2,1,1,2,"bad","0"
7240,"hotel_81169",1,1,5,5,5,5,5,5,5,3,"good","0.999336650082919"
7241,"hotel_81169",-1,-1,4,4,3,5,5,5,5,4,"good","0.933333333333333"
7242,"hotel_81169",-1,-1,5,5,4,5,5,5,5,3,"good","0.99814126394052"
7243,"hotel_81169",-1,-1,5,5,5,5,5,5,5,5,"good","0.999321113374066"
7244,"hotel_81169",-1,-1,5,5,4,5,5,5,5,3,"good","0.996219281663516"
7245,"hotel_81169",1,1,5,5,5,5,5,5,5,5,"good","0.998978897208986"
7246,"hotel_81169",-1,-1,5,5,5,5,5,5,5,5,"good","0.998"
7247,"hotel_81169",2,1,3,4,2,5,3,5,3,3,"bad","0"
7248,"hotel_81169",-1,-1,5,5,4,5,5,5,5,1,"good","1"
7249,"hotel_81169",-1,-1,5,5,4,5,5,5,5,5,"good","0.993019197207679"
7250,"hotel_81169",-1,-1,5,5,4,5,5,5,4,4,"good","0.984375"
7251,"hotel_81169",-1,-1,4,5,3,4,3,3,3,2,"bad","0"
7252,"hotel_81169",-1,-1,4,5,3,5,4,4,3,3,"bad","0.333333333333333"
7253,"hotel_81169",-1,-1,5,5,5,5,4,4,3,3,"good","1"
7254,"hotel_81169",-1,-1,4,4,4,5,4,3,3,3,"good","0.838709677419355"
7255,"hotel_81169",8,4,1,1,1,4,2,1,1,1,"bad","0"
7256,"hotel_81169",4,4,4,4,4,5,5,4,4,3,"good","0.943181818181818"
7257,"hotel_81169",9,1,1,1,1,3,1,1,1,1,"bad","0"
7258,"hotel_81169",1,1,3,4,3,5,4,5,4,3,"good","0.833333333333333"
7259,"hotel_81169",2,2,4,4,5,5,5,4,4,4,"good","1"
7260,"hotel_81169",2,2,4,4,2,4,4,3,4,3,"bad","0"
7261,"hotel_81169",3,3,5,5,4,4,5,5,5,3,"good","0.981818181818182"
7262,"hotel_81169",4,4,5,5,5,5,5,5,5,5,"good","0.997570288094412"
7263,"hotel_81169",4,1,3,4,2,5,3,2,2,2,"bad","0"
7264,"hotel_81169",2,0,2,3,1,4,3,3,3,3,"good","1"
7265,"hotel_81169",1,1,4,4,4,5,5,5,4,2,"good","0.975903614457831"
7266,"hotel_81169",2,2,4,5,3,5,4,5,4,4,"good","0.826086956521739"
7267,"hotel_81169",2,2,5,5,5,5,5,5,5,5,"good","0.997639123102867"
7268,"hotel_81169",3,3,4,5,2,5,4,4,4,3,"bad","0"
7269,"hotel_81169",-1,-1,5,5,4,4,5,5,5,3,"good","1"
7270,"hotel_81169",2,2,5,5,4,5,5,5,5,4,"good","0.998242530755712"
7271,"hotel_81169",-1,-1,5,4,4,5,5,4,4,3,"good","0.956989247311828"
7272,"hotel_81169",-1,-1,4,4,3,4,4,4,4,4,"good","0.888888888888889"
7273,"hotel_81169",1,1,4,4,4,5,5,4,4,3,"good","0.953846153846154"
7274,"hotel_81169",-1,-1,4,3,4,4,4,4,4,4,"good","0.705882352941177"
7275,"hotel_81169",-1,-1,3,3,3,5,4,4,4,5,"bad","0.0769230769230769"
7276,"hotel_81169",4,4,5,5,5,5,5,5,5,5,"good","0.997347480106101"
7277,"hotel_81169",1,1,4,4,4,5,4,4,5,3,"good","1"
7278,"hotel_81169",-1,-1,5,5,5,5,5,5,5,4,"good","0.998995983935743"
7279,"hotel_81169",5,1,1,1,1,4,2,3,1,1,"bad","0"
7280,"hotel_81169",-1,-1,4,4,4,5,4,3,4,4,"good","0.952380952380952"
7281,"hotel_81169",1,1,4,4,4,5,4,5,5,3,"good","0.989247311827957"
7282,"hotel_81169",1,1,4,4,3,5,5,4,5,3,"good","1"
7283,"hotel_81169",-1,-1,5,5,5,5,5,4,5,5,"good","1"
7284,"hotel_81169",2,2,4,3,3,4,5,3,5,3,"bad","0"
7285,"hotel_81169",-1,-1,3,4,3,5,4,4,4,3,"good","0.772727272727273"
7286,"hotel_81169",-1,-1,4,4,4,5,4,5,4,1,"good","0.956521739130435"
7287,"hotel_81169",-1,-1,4,4,4,5,4,5,4,3,"good","0.982300884955752"
7288,"hotel_81169",-1,-1,3,3,2,4,3,4,3,2,"bad","0"
7289,"hotel_87017",-1,-1,3,5,4,5,5,4,3,3,"good","1"
7290,"hotel_87017",-1,-1,5,5,4,3,4,4,4,5,"good","1"
7291,"hotel_87017",1,1,4,4,4,5,4,4,4,4,"good","0.973333333333333"
7292,"hotel_87017",-1,-1,3,3,3,4,3,4,3,4,"bad","0.0769230769230769"
7293,"hotel_87017",-1,-1,3,3,3,4,3,4,4,3,"bad","0.230769230769231"
7294,"hotel_87017",-1,-1,4,4,5,4,5,4,4,4,"good","0.983333333333333"
7295,"hotel_87017",-1,-1,3,2,3,4,3,3,3,3,"bad","0"
7296,"hotel_87017",1,1,4,4,4,2,5,2,4,4,"good","1"
7297,"hotel_87017",1,1,2,2,2,3,2,4,2,3,"bad","0"
7298,"hotel_87017",3,3,3,2,3,3,3,3,2,3,"bad","0"
7299,"hotel_87017",4,4,5,5,4,4,5,5,5,4,"good","0.99009900990099"
7300,"hotel_87017",5,4,3,3,3,4,3,3,3,3,"bad","0"
7301,"hotel_87017",7,7,1,1,2,3,2,1,1,2,"bad","0"
7302,"hotel_87017",3,1,4,4,4,4,4,3,3,3,"good","0.88"
7303,"hotel_87017",8,5,4,5,5,5,4,5,4,4,"good","1"
7304,"hotel_87017",3,2,5,5,5,4,5,4,4,4,"good","1"
7305,"hotel_87017",4,4,5,5,5,5,5,5,5,5,"good","0.99898442789438"
7306,"hotel_87017",2,2,4,3,4,5,4,4,4,4,"bad","0.454545454545455"
7307,"hotel_87017",3,3,5,4,5,3,5,5,5,5,"good","1"
7308,"hotel_87017",6,5,5,4,5,5,5,5,5,3,"good","0.992551210428305"
7309,"hotel_87017",-1,-1,4,4,4,5,4,4,4,3,"good","0.946666666666667"
7310,"hotel_87017",-1,-1,4,4,4,5,4,4,4,4,"good","0.934306569343066"
7311,"hotel_73718",-1,-1,4,5,4,4,3,2,2,2,"bad","0"
7312,"hotel_73718",-1,-1,4,4,4,3,4,4,4,4,"good","1"
7313,"hotel_73718",-1,-1,4,4,3,4,4,4,4,4,"good","0.878048780487805"
7314,"hotel_73718",-1,-1,1,1,2,1,2,1,1,1,"bad","0"
7315,"hotel_73718",1,1,3,3,3,4,3,2,3,4,"bad","0"
7316,"hotel_73718",-1,-1,4,4,3,2,3,5,5,4,"bad","0"
7317,"hotel_73718",2,2,2,2,2,2,2,2,2,2,"bad","0"
7318,"hotel_73718",-1,-1,5,5,5,4,5,5,4,5,"good","1"
7319,"hotel_93459",-1,-1,4,4,5,5,5,5,5,5,"good","0.988349514563107"
7320,"hotel_93459",-1,-1,4,4,4,4,4,5,4,4,"good","1"
7321,"hotel_93459",-1,-1,4,4,4,4,5,5,5,5,"good","1"
7322,"hotel_93459",-1,-1,2,2,2,4,3,3,3,3,"bad","0"
7323,"hotel_93459",-1,-1,5,5,5,5,5,4,5,5,"good","1"
7324,"hotel_93459",-1,-1,5,5,5,5,4,5,5,4,"good","1"
7325,"hotel_93459",-1,-1,5,5,5,5,5,5,5,5,"good","1"
7326,"hotel_93459",1,1,5,4,5,5,4,5,5,5,"good","1"
7327,"hotel_93459",4,0,2,2,2,4,2,3,2,4,"bad","0"
7328,"hotel_93459",1,1,3,3,4,4,3,5,4,4,"good","1"
7329,"hotel_98731",-1,-1,2,2,3,2,3,4,3,3,"bad","0"
7330,"hotel_98731",-1,-1,3,3,4,1,4,4,4,4,"good","0.5"
7331,"hotel_98731",1,1,4,4,5,4,5,5,5,3,"good","0.986425339366516"
7332,"hotel_98731",3,2,2,2,3,3,3,4,3,1,"bad","0"
7333,"hotel_98731",3,3,5,5,5,3,5,5,5,5,"good","1"
7334,"hotel_98731",1,1,5,5,5,5,5,5,5,3,"good","0.997655726724715"
7335,"hotel_98731",-1,-1,5,4,4,5,5,4,4,4,"good","0.942528735632184"
7336,"hotel_98731",-1,-1,3,1,4,4,5,3,4,3,"bad","0"
7337,"hotel_98731",-1,-1,4,4,4,3,4,3,3,4,"good","0.8"
7338,"hotel_98731",-1,-1,2,2,2,2,5,2,4,2,"bad","0"
7339,"hotel_98731",-1,-1,5,4,5,4,5,4,4,4,"good","1"
7340,"hotel_98731",1,1,2,3,4,3,4,5,4,4,"good","0.5"
7341,"hotel_98731",-1,-1,4,4,3,3,3,4,3,3,"good","0.5"
7342,"hotel_98731",1,0,2,3,4,3,4,3,3,3,"good","0.538461538461538"
7343,"hotel_98731",-1,-1,5,5,5,4,5,5,5,5,"good","0.998397435897436"
7344,"hotel_98731",1,1,5,5,5,4,5,4,5,4,"good","1"
7345,"hotel_98731",1,1,5,4,5,5,5,4,5,5,"good","0.99"
7346,"hotel_98731",2,2,4,4,5,5,5,5,5,3,"good","0.992647058823529"
7347,"hotel_98731",1,1,3,3,3,3,4,1,3,4,"bad","0"
7348,"hotel_98731",1,1,3,3,3,2,4,4,4,4,"bad","0"
7349,"hotel_98731",2,1,5,4,5,3,5,5,4,5,"good","1"
7350,"hotel_98731",2,1,5,3,5,4,5,4,4,4,"good","0.846153846153846"
7351,"hotel_98731",1,1,4,4,4,2,4,4,4,3,"good","0.875"
7352,"hotel_98731",1,1,4,3,5,3,5,5,5,5,"good","1"
7353,"hotel_98731",1,1,4,5,5,3,5,5,5,3,"good","1"
7354,"hotel_98731",2,2,4,3,5,3,5,2,4,5,"bad","0"
7355,"hotel_98731",2,2,4,4,3,3,3,4,3,4,"good","1"
7356,"hotel_98731",1,1,4,4,5,3,5,4,4,4,"good","1"
7357,"hotel_98731",1,1,3,3,3,3,3,3,3,4,"bad","0.3"
7358,"hotel_98731",2,1,3,3,4,3,3,3,3,3,"bad","0.25"
7359,"hotel_98731",3,2,5,5,5,3,5,5,5,3,"good","1"
7360,"hotel_98731",4,3,2,2,2,4,3,4,3,3,"bad","0"
7361,"hotel_98731",2,2,2,2,4,1,4,3,3,4,"bad","0"
7362,"hotel_98731",3,2,1,1,1,3,1,1,1,2,"bad","0"
7363,"hotel_98731",1,1,2,2,1,5,2,1,2,1,"bad","0"
7364,"hotel_98731",1,1,3,3,3,4,4,3,3,2,"bad","0.136363636363636"
7365,"hotel_98731",2,0,5,5,5,5,5,5,5,5,"good","0.997695852534562"
7366,"hotel_98731",1,1,4,3,3,3,4,4,4,3,"bad","0.230769230769231"
7367,"hotel_98731",1,1,5,5,4,4,5,5,5,5,"good","1"
7368,"hotel_98731",1,1,3,3,4,3,5,5,5,3,"good","1"
7369,"hotel_98731",2,1,4,4,3,3,4,3,4,4,"good","1"
7370,"hotel_98731",7,7,2,1,1,2,1,1,2,1,"bad","0"
7371,"hotel_98731",2,1,4,3,3,4,4,4,4,2,"bad","0.285714285714286"
7372,"hotel_98731",3,2,2,2,2,3,3,3,3,2,"bad","0"
7373,"hotel_98731",3,3,2,3,2,4,3,2,2,3,"bad","0"
7374,"hotel_98731",4,4,5,5,5,4,5,4,5,4,"good","1"
7375,"hotel_98731",5,4,4,3,5,3,4,2,3,4,"bad","0"
7376,"hotel_100547",-1,-1,3,3,3,5,4,5,4,3,"bad","0.166666666666667"
7377,"hotel_100547",1,1,2,2,2,3,3,2,3,3,"bad","0"
7378,"hotel_100547",-1,-1,1,1,2,3,3,1,1,2,"bad","0"
7379,"hotel_100547",-1,-1,1,1,2,1,2,3,1,1,"bad","0"
7380,"hotel_100547",-1,-1,3,3,2,3,3,3,3,3,"bad","0"
7381,"hotel_100547",-1,-1,4,3,4,5,4,1,3,4,"bad","0"
7382,"hotel_100547",-1,-1,2,1,2,4,2,2,2,1,"bad","0"
7383,"hotel_100547",-1,-1,1,1,1,3,1,1,1,1,"bad","0"
7384,"hotel_100547",1,0,3,3,2,4,3,3,3,3,"bad","0"
7385,"hotel_100547",1,1,4,4,3,4,2,3,4,3,"bad","0"
7386,"hotel_100547",2,1,1,2,2,2,2,1,1,2,"bad","0"
7387,"hotel_100547",1,1,2,2,2,4,3,3,2,3,"bad","0"
7388,"hotel_100547",-1,-1,3,4,3,5,3,5,4,3,"good","0.833333333333333"
7389,"hotel_100547",-1,-1,3,3,4,4,2,4,3,2,"bad","0"
7390,"hotel_100547",1,1,1,1,1,4,1,2,2,1,"bad","0"
7391,"hotel_100547",-1,-1,1,1,1,3,2,3,3,1,"bad","0"
7392,"hotel_100547",-1,-1,3,3,2,4,3,3,3,4,"bad","0"
7393,"hotel_100547",1,1,1,1,1,3,2,1,1,4,"bad","0"
7394,"hotel_100547",1,1,1,1,1,4,1,2,3,2,"bad","0"
7395,"hotel_100547",-1,-1,2,2,2,5,5,3,2,3,"bad","0"
7396,"hotel_100547",-1,-1,5,4,4,5,5,4,4,4,"good","0.988888888888889"
7397,"hotel_100547",-1,-1,4,4,4,5,5,3,4,5,"good","0.909090909090909"
7398,"hotel_100547",1,1,2,2,1,5,3,4,3,3,"bad","0"
7399,"hotel_100547",-1,-1,4,3,3,4,4,4,3,3,"bad","0.222222222222222"
7400,"hotel_100547",2,0,1,5,1,4,1,1,1,1,"bad","0"
7401,"hotel_100547",-1,-1,4,4,4,4,4,4,4,3,"good","0.954198473282443"
7402,"hotel_100547",1,0,1,1,1,4,2,2,2,2,"bad","0"
7403,"hotel_100547",1,1,5,5,5,5,5,5,5,5,"good","0.998632946001367"
7404,"hotel_100547",-1,-1,2,3,2,5,4,2,2,3,"bad","0"
7405,"hotel_100547",-1,-1,2,3,2,4,3,4,4,3,"bad","0"
7406,"hotel_100547",1,1,4,4,4,4,5,4,4,3,"good","0.954022988505747"
7407,"hotel_100547",3,3,4,4,4,5,4,3,3,4,"good","0.894736842105263"
7408,"hotel_100547",4,3,2,1,2,3,2,1,1,3,"bad","0"
7409,"hotel_100547",1,1,3,3,3,5,3,3,3,1,"bad","0.214285714285714"
7410,"hotel_100567",-1,-1,4,4,5,5,5,5,5,5,"good","0.983706720977597"
7411,"hotel_100567",1,1,1,1,2,1,1,3,1,1,"bad","0"
7412,"hotel_100567",1,0,5,5,5,5,5,4,5,5,"good","1"
7413,"hotel_100567",1,1,1,1,1,1,2,2,2,1,"bad","0"
7414,"hotel_100567",2,2,1,1,1,1,1,1,1,1,"bad","0"
7415,"hotel_100567",2,2,1,1,1,5,3,3,3,3,"bad","0"
7416,"hotel_100567",-1,-1,3,2,5,5,3,3,3,2,"bad","0"
7417,"hotel_100567",-1,-1,3,3,4,4,4,3,3,3,"bad","0.222222222222222"
7418,"hotel_100567",-1,-1,5,5,5,5,4,5,5,4,"good","1"
7419,"hotel_100567",-1,-1,5,5,5,5,5,5,5,4,"good","0.998979591836735"
7420,"hotel_100567",-1,-1,1,1,1,2,1,4,2,1,"bad","0"
7421,"hotel_100567",-1,-1,4,4,3,4,4,4,4,5,"good","0.861111111111111"
7422,"hotel_100567",-1,-1,2,2,3,4,3,3,2,2,"bad","0"
7423,"hotel_100567",1,1,3,3,4,4,4,4,4,3,"good","0.620689655172414"
7424,"hotel_100567",1,1,4,4,4,5,4,4,4,4,"good","0.9375"
7425,"hotel_100567",-1,-1,3,2,3,4,3,3,3,3,"bad","0"
7426,"hotel_100567",-1,-1,3,3,2,5,4,4,4,2,"bad","0"
7427,"hotel_100567",-1,-1,3,3,3,4,4,4,3,3,"bad","0.2"
7428,"hotel_100567",-1,-1,5,5,5,3,5,5,5,5,"good","0.991803278688525"
7429,"hotel_100567",3,3,2,2,3,2,2,1,2,2,"bad","0"
7430,"hotel_100567",2,2,2,1,4,4,4,3,3,2,"bad","0"
7431,"hotel_100567",1,1,2,1,2,3,3,3,2,3,"bad","0"
7432,"hotel_100567",-1,-1,5,4,4,4,4,4,4,3,"good","0.959677419354839"
7433,"hotel_100567",2,2,4,4,4,4,4,5,5,3,"good","0.972972972972973"
7434,"hotel_100567",-1,-1,5,4,4,5,5,3,3,3,"good","0.8"
7435,"hotel_100567",-1,-1,4,5,4,5,5,4,4,2,"good","1"
7436,"hotel_100567",2,2,5,5,5,5,5,5,5,4,"good","0.998648648648649"
7437,"hotel_100567",1,1,3,3,4,2,2,3,3,4,"bad","0"
7438,"hotel_100567",7,7,4,4,4,5,4,5,5,3,"good","0.988636363636364"
7439,"hotel_100567",-1,-1,4,3,4,4,5,5,5,5,"good","0.7"
7440,"hotel_100567",1,1,4,4,4,4,4,3,3,2,"good","0.909090909090909"
7441,"hotel_100567",1,1,2,2,2,5,4,2,2,4,"bad","0"
7442,"hotel_100567",3,1,2,2,3,3,4,4,1,1,"bad","0"
7443,"hotel_100567",2,1,5,4,5,5,5,5,5,5,"good","0.988071570576541"
7444,"hotel_100567",-1,-1,4,4,5,5,4,4,5,1,"good","1"
7445,"hotel_100567",-1,-1,4,4,4,4,4,3,4,3,"good","0.972222222222222"
7446,"hotel_100567",3,2,3,2,4,5,5,5,5,5,"good","1"
7447,"hotel_100567",2,2,2,2,2,3,3,3,3,3,"bad","0"
7448,"hotel_100567",5,5,4,5,5,5,5,4,5,4,"good","1"
7449,"hotel_100567",-1,-1,4,4,4,5,5,5,5,4,"good","0.98220640569395"
7450,"hotel_100567",1,1,4,4,4,5,4,5,4,3,"good","0.961240310077519"
7451,"hotel_100567",6,3,1,1,2,5,3,5,5,3,"bad","0"
7452,"hotel_100567",2,2,5,5,4,5,5,5,4,4,"good","0.96551724137931"
7453,"hotel_100567",9,2,2,2,3,4,4,1,1,1,"bad","0"
7454,"hotel_100567",9,8,5,4,5,5,5,5,5,5,"good","0.990706319702602"
7455,"hotel_100567",5,5,4,3,4,4,4,4,4,4,"good","0.666666666666667"
7456,"hotel_100567",9,9,4,4,4,5,5,5,4,4,"good","0.936507936507937"
7457,"hotel_100567",8,7,5,5,5,5,5,5,4,4,"good","1"
7458,"hotel_89592",1,1,1,1,1,1,1,1,1,1,"bad","0"
7459,"hotel_89592",-1,-1,4,4,4,4,4,4,3,4,"good","0.9"
7460,"hotel_89592",-1,-1,1,1,1,1,1,1,1,1,"bad","0"
7461,"hotel_89592",-1,-1,1,1,1,4,1,2,1,1,"bad","0"
7462,"hotel_89592",-1,-1,4,4,3,5,3,4,4,3,"good","1"
7463,"hotel_89592",-1,-1,4,4,3,5,3,3,3,2,"good","0.666666666666667"
7464,"hotel_89592",3,2,1,1,1,3,1,2,1,4,"bad","0"
7465,"hotel_89592",1,1,1,1,1,4,1,3,1,1,"bad","0"
7466,"hotel_89592",4,4,1,1,1,4,1,1,1,1,"bad","0"
7467,"hotel_89592",1,1,1,1,1,5,3,3,3,3,"bad","0"
7468,"hotel_89592",-1,-1,4,4,3,2,4,4,5,5,"bad","0"
7469,"hotel_89592",5,4,2,2,3,5,4,4,4,3,"bad","0"
7470,"hotel_89592",14,12,1,1,1,2,1,1,1,1,"bad","0"
7471,"hotel_89592",15,13,1,1,1,3,2,1,1,1,"bad","0"
7472,"hotel_89592",17,12,1,1,1,2,1,1,1,1,"bad","0"
7473,"hotel_78694",2,2,5,5,5,5,5,5,5,4,"good","0.999016070842899"
7474,"hotel_78694",-1,-1,5,4,4,4,4,5,4,4,"good","0.966101694915254"
7475,"hotel_78694",1,0,4,4,4,5,4,4,4,3,"good","0.965277777777778"
7476,"hotel_78694",-1,-1,4,5,5,4,5,5,5,4,"good","1"
7477,"hotel_78694",1,1,4,4,4,4,4,4,4,4,"good","0.986666666666667"
7478,"hotel_78694",3,3,4,4,3,5,5,5,5,5,"good","0.863636363636364"
7479,"hotel_78694",3,3,4,4,4,3,4,3,4,2,"good","0.875"
7480,"hotel_78694",-1,-1,3,5,5,5,5,4,5,5,"good","1"
7481,"hotel_78694",3,2,4,3,5,5,4,3,3,2,"bad","0"
7482,"hotel_78694",3,1,5,4,4,3,4,4,4,2,"good","0.953488372093023"
7483,"hotel_78694",2,2,5,5,5,5,5,5,5,5,"good","0.99864956110736"
7484,"hotel_78694",2,2,5,4,5,5,5,5,5,4,"good","0.98686679174484"
7485,"hotel_78694",2,2,4,3,5,5,5,5,5,1,"good","0.916666666666667"
7486,"hotel_78694",4,3,3,3,2,4,2,3,3,3,"bad","0"
7487,"hotel_78694",2,2,5,5,4,4,4,4,5,4,"good","1"
7488,"hotel_78694",2,2,5,4,4,5,3,5,4,3,"good","0.9"
7489,"hotel_78694",3,3,4,4,5,4,5,3,4,3,"good","1"
7490,"hotel_78694",4,4,4,4,5,3,5,2,5,3,"good","1"
7491,"hotel_78694",6,6,5,5,5,4,4,4,5,3,"good","1"
7492,"hotel_78694",5,1,1,2,5,5,4,4,4,2,"bad","0"
7493,"hotel_78694",7,7,4,4,4,5,5,3,5,4,"good","1"
7494,"hotel_78694",5,4,4,3,4,3,4,4,4,2,"good","0.666666666666667"
7495,"hotel_78694",5,5,4,5,3,5,5,5,5,4,"good","1"
7496,"hotel_78694",5,5,4,4,4,4,3,4,4,3,"good","1"
7497,"hotel_78694",5,5,4,4,4,4,4,4,4,2,"good","0.972972972972973"
7498,"hotel_78694",4,4,5,4,4,5,5,5,5,5,"good","0.977859778597786"
7499,"hotel_78694",3,3,4,3,4,4,5,4,3,4,"bad","0.333333333333333"
7500,"hotel_78694",3,0,3,3,2,4,3,4,4,2,"good","0.5"
7501,"hotel_78694",3,3,4,3,4,4,4,4,4,4,"good","0.575757575757576"
7502,"hotel_78694",3,3,5,3,5,5,5,3,5,3,"good","1"
7503,"hotel_78694",3,2,4,4,3,4,4,5,5,2,"good","0.857142857142857"
7504,"hotel_78694",3,3,5,5,5,5,5,5,4,5,"good","1"
7505,"hotel_78694",3,3,5,5,5,5,5,5,5,4,"good","0.999002327901563"
7506,"hotel_78694",2,2,5,5,5,5,5,5,4,4,"good","1"
7507,"hotel_78694",3,3,5,5,5,5,5,5,5,5,"good","0.998982360922659"
7508,"hotel_78694",5,5,5,5,5,5,5,5,5,3,"good","0.999336209757717"
7509,"hotel_78694",4,2,2,1,2,3,3,1,1,1,"bad","0"
7510,"hotel_78694",2,2,5,5,4,5,5,5,5,4,"good","0.998109640831758"
7511,"hotel_78694",2,2,4,3,5,5,4,5,4,4,"good","1"
7512,"hotel_78694",4,3,5,5,5,5,5,5,5,4,"good","0.999665103817816"
7513,"hotel_78694",3,2,4,4,4,5,4,5,4,4,"good","0.943089430894309"
7514,"hotel_78694",4,2,1,1,3,2,2,1,2,1,"bad","0"
7515,"hotel_78694",4,3,4,3,4,4,4,3,3,3,"bad","0.357142857142857"
